title,artist,part_song,chord_absolute,roman_numeral,start_time,end_time
Dengarkan Curhatku,Vierratale,chorus,G,IV,,
Dengarkan Curhatku,Vierratale,chorus,D,I,,
Dengarkan Curhatku,Vierratale,chorus,G,IV,,
Dengarkan Curhatku,Vierratale,chorus,Bm,vi,,
Dengarkan Curhatku,Vierratale,chorus,A,V,,
Dengarkan Curhatku,Vierratale,chorus,G,IV,,
Dengarkan Curhatku,Vierratale,verse,D,I,,
Dengarkan Curhatku,Vierratale,verse,G,IV,,
Dengarkan Curhatku,Vierratale,verse,D,I,,
Dengarkan Curhatku,Vierratale,verse,G,IV,,
Dengarkan Curhatku,Vierratale,verse,D,I,,
Dengarkan Curhatku,Vierratale,verse,G,IV,,
Dengarkan Curhatku,Vierratale,verse,D,I,,
Dengarkan Curhatku,Vierratale,verse,G,IV,,
Dengarkan Curhatku,Vierratale,chorus,D,I,,
Dengarkan Curhatku,Vierratale,chorus,G,IV,,
Dengarkan Curhatku,Vierratale,chorus,Bm,vi,,
Dengarkan Curhatku,Vierratale,chorus,A,V,,
Dengarkan Curhatku,Vierratale,chorus,G,IV,,
Dengarkan Curhatku,Vierratale,chorus,D,I,,
Dengarkan Curhatku,Vierratale,chorus,G,IV,,
Dengarkan Curhatku,Vierratale,chorus,Bm,vi,,
Dengarkan Curhatku,Vierratale,chorus,A,V,,
Dengarkan Curhatku,Vierratale,chorus,G,IV,,
Dengarkan Curhatku,Vierratale,interlude,D,I,,
Dengarkan Curhatku,Vierratale,interlude,G,IV,,
Dengarkan Curhatku,Vierratale,interlude,D,I,,
Dengarkan Curhatku,Vierratale,interlude,G,IV,,
Dengarkan Curhatku,Vierratale,verse,D,I,,
Dengarkan Curhatku,Vierratale,verse,G,IV,,
Dengarkan Curhatku,Vierratale,chorus,D,I,,
Dengarkan Curhatku,Vierratale,chorus,G,IV,,
Dengarkan Curhatku,Vierratale,chorus,Bm,vi,,
Dengarkan Curhatku,Vierratale,chorus,A,V,,
Dengarkan Curhatku,Vierratale,chorus,G,IV,,
Dengarkan Curhatku,Vierratale,chorus,D,I,,
Dengarkan Curhatku,Vierratale,chorus,G,IV,,
Dengarkan Curhatku,Vierratale,chorus,Bm,vi,,
Dengarkan Curhatku,Vierratale,chorus,A,V,,
Dengarkan Curhatku,Vierratale,chorus,G,IV,,
Dengarkan Curhatku,Vierratale,verse,D,I,,
Dengarkan Curhatku,Vierratale,verse,G,IV,,
Dengarkan Curhatku,Vierratale,verse,D,I,,
Dengarkan Curhatku,Vierratale,verse,G,IV,,
Dengarkan Curhatku,Vierratale,outro,G,IV,,
Jadi Yang Ku Inginkan,Vierratale,intro,C,I,,
Jadi Yang Ku Inginkan,Vierratale,intro,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,verse,C,I,,
Jadi Yang Ku Inginkan,Vierratale,verse,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,verse,C,I,,
Jadi Yang Ku Inginkan,Vierratale,verse,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,verse,C,I,,
Jadi Yang Ku Inginkan,Vierratale,verse,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,verse,C,I,,
Jadi Yang Ku Inginkan,Vierratale,verse,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,Am,vi,,
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,Am,vi,,
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,,
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,chorus,Am,vi,,
Jadi Yang Ku Inginkan,Vierratale,chorus,Em,iii,,
Jadi Yang Ku Inginkan,Vierratale,chorus,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,,
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,chorus,Dm,ii,,
Jadi Yang Ku Inginkan,Vierratale,chorus,Em,iii,,
Jadi Yang Ku Inginkan,Vierratale,chorus,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,interlude,C,I,,
Jadi Yang Ku Inginkan,Vierratale,interlude,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,verse,C,I,,
Jadi Yang Ku Inginkan,Vierratale,verse,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,verse,C,I,,
Jadi Yang Ku Inginkan,Vierratale,verse,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,Am,vi,,
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,Am,vi,,
Jadi Yang Ku Inginkan,Vierratale,pre-chorus,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,,
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,chorus,Am,vi,,
Jadi Yang Ku Inginkan,Vierratale,chorus,Em,iii,,
Jadi Yang Ku Inginkan,Vierratale,chorus,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,,
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,chorus,Dm,ii,,
Jadi Yang Ku Inginkan,Vierratale,chorus,Em,iii,,
Jadi Yang Ku Inginkan,Vierratale,chorus,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,,
Jadi Yang Ku Inginkan,Vierratale,bridge,G,V,,
Jadi Yang Ku Inginkan,Vierratale,bridge,Dm,ii,,
Jadi Yang Ku Inginkan,Vierratale,bridge,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,bridge,G,V,,
Jadi Yang Ku Inginkan,Vierratale,Bridge,C,I,,
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,,
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,chorus,Am,vi,,
Jadi Yang Ku Inginkan,Vierratale,chorus,Em,iii,,
Jadi Yang Ku Inginkan,Vierratale,chorus,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,,
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,chorus,Dm,ii,,
Jadi Yang Ku Inginkan,Vierratale,chorus,Em,iii,,
Jadi Yang Ku Inginkan,Vierratale,chorus,F,IV,,
Jadi Yang Ku Inginkan,Vierratale,chorus,G,V,,
Jadi Yang Ku Inginkan,Vierratale,chorus,C,I,,
Pertemuan Singkat,Vierratale,verse,Am,vi,,
Pertemuan Singkat,Vierratale,verse,F,IV,,
Pertemuan Singkat,Vierratale,verse,G,V,,
Pertemuan Singkat,Vierratale,verse,Am,vi,,
Pertemuan Singkat,Vierratale,verse,F,IV,,
Pertemuan Singkat,Vierratale,verse,C,I,,
Pertemuan Singkat,Vierratale,verse,G,V,,
Pertemuan Singkat,Vierratale,verse,Am,vi,,
Pertemuan Singkat,Vierratale,verse,F,IV,,
Pertemuan Singkat,Vierratale,verse,G,V,,
Pertemuan Singkat,Vierratale,verse,Am,vi,,
Pertemuan Singkat,Vierratale,verse,F,IV,,
Pertemuan Singkat,Vierratale,verse,C,I,,
Pertemuan Singkat,Vierratale,verse,G,V,,
Pertemuan Singkat,Vierratale,verse,F,IV,,
Pertemuan Singkat,Vierratale,chorus,Am,vi,,
Pertemuan Singkat,Vierratale,chorus,F,IV,,
Pertemuan Singkat,Vierratale,chorus,C,I,,
Pertemuan Singkat,Vierratale,chorus,G,V,,
Pertemuan Singkat,Vierratale,chorus,Am,vi,,
Pertemuan Singkat,Vierratale,chorus,F,IV,,
Pertemuan Singkat,Vierratale,chorus,C,I,,
Pertemuan Singkat,Vierratale,chorus,G,V,,
Pertemuan Singkat,Vierratale,chorus,F,IV,,
Pertemuan Singkat,Vierratale,verse,Am,vi,,
Pertemuan Singkat,Vierratale,verse,F,IV,,
Pertemuan Singkat,Vierratale,verse,G,V,,
Pertemuan Singkat,Vierratale,verse,Am,vi,,
Pertemuan Singkat,Vierratale,verse,F,IV,,
Pertemuan Singkat,Vierratale,verse,C,I,,
Pertemuan Singkat,Vierratale,verse,G,V,,
Pertemuan Singkat,Vierratale,verse,Am,vi,,
Pertemuan Singkat,Vierratale,verse,F,IV,,
Pertemuan Singkat,Vierratale,verse,G,V,,
Pertemuan Singkat,Vierratale,verse,Am,vi,,
Pertemuan Singkat,Vierratale,verse,F,IV,,
Pertemuan Singkat,Vierratale,verse,C,I,,
Pertemuan Singkat,Vierratale,verse,G,V,,
Pertemuan Singkat,Vierratale,verse,F,IV,,
Pertemuan Singkat,Vierratale,chorus,Am,vi,,
Pertemuan Singkat,Vierratale,chorus,F,IV,,
Pertemuan Singkat,Vierratale,chorus,C,I,,
Pertemuan Singkat,Vierratale,chorus,G,V,,
Pertemuan Singkat,Vierratale,chorus,Am,vi,,
Pertemuan Singkat,Vierratale,chorus,F,IV,,
Pertemuan Singkat,Vierratale,chorus,C,I,,
Pertemuan Singkat,Vierratale,chorus,G,V,,
Pertemuan Singkat,Vierratale,chorus,F,IV,,
Pertemuan Singkat,Vierratale,bridge,F,IV,,
Pertemuan Singkat,Vierratale,bridge,G,V,,
Pertemuan Singkat,Vierratale,bridge,E,[iii],,
Pertemuan Singkat,Vierratale,bridge,Am,vi,,
Pertemuan Singkat,Vierratale,bridge,G,V,,
Pertemuan Singkat,Vierratale,bridge,F,IV,,
Pertemuan Singkat,Vierratale,bridge,G,V,,
Pertemuan Singkat,Vierratale,chorus,Am,vi,,
Pertemuan Singkat,Vierratale,chorus,F,IV,,
Pertemuan Singkat,Vierratale,chorus,C,I,,
Pertemuan Singkat,Vierratale,chorus,G,V,,
Pertemuan Singkat,Vierratale,chorus,Am,vi,,
Pertemuan Singkat,Vierratale,chorus,F,IV,,
Pertemuan Singkat,Vierratale,chorus,C,I,,
Pertemuan Singkat,Vierratale,chorus,G,V,,
Pertemuan Singkat,Vierratale,chorus,F,IV,,
Pertemuan Singkat,Vierratale,outro,Am,vi,,
Pertemuan Singkat,Vierratale,outro,F,IV,,
Pertemuan Singkat,Vierratale,outro,G,V,,
Pertemuan Singkat,Vierratale,outro,Am,vi,,
Pertemuan Singkat,Vierratale,outro,F,IV,,
Pertemuan Singkat,Vierratale,outro,C,I,,
Pertemuan Singkat,Vierratale,outro,G,V,,
Semua Tentangmu,Vierratale,intro,F,IV,,
Semua Tentangmu,Vierratale,intro,G,V,,
Semua Tentangmu,Vierratale,intro,Am,vi,,
Semua Tentangmu,Vierratale,intro,Em,iii,,
Semua Tentangmu,Vierratale,intro,F,IV,,
Semua Tentangmu,Vierratale,intro,G,V,,
Semua Tentangmu,Vierratale,intro,C,I,,
Semua Tentangmu,Vierratale,intro,F,IV,,
Semua Tentangmu,Vierratale,intro,G,V,,
Semua Tentangmu,Vierratale,intro,Am,vi,,
Semua Tentangmu,Vierratale,intro,Em,iii,,
Semua Tentangmu,Vierratale,intro,F,IV,,
Semua Tentangmu,Vierratale,intro,G,V,,
Semua Tentangmu,Vierratale,intro,C,I,,
Semua Tentangmu,Vierratale,verse,Am,vi,,
Semua Tentangmu,Vierratale,verse,C,I,,
Semua Tentangmu,Vierratale,verse,F,IV,,
Semua Tentangmu,Vierratale,verse,G,V,,
Semua Tentangmu,Vierratale,verse,Am,vi,,
Semua Tentangmu,Vierratale,verse,C,I,,
Semua Tentangmu,Vierratale,verse,F,IV,,
Semua Tentangmu,Vierratale,pre-chorus,G,V,,
Semua Tentangmu,Vierratale,pre-chorus,Am,vi,,
Semua Tentangmu,Vierratale,pre-chorus,F,IV,,
Semua Tentangmu,Vierratale,pre-chorus,G,V,,
Semua Tentangmu,Vierratale,pre-chorus,Am,vi,,
Semua Tentangmu,Vierratale,pre-chorus,F,IV,,
Semua Tentangmu,Vierratale,pre-chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,Am,vi,,
Semua Tentangmu,Vierratale,chorus,Em,iii,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,C,I,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,Am,vi,,
Semua Tentangmu,Vierratale,chorus,Em,iii,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,C,I,,
Semua Tentangmu,Vierratale,verse,Am,vi,,
Semua Tentangmu,Vierratale,verse,C,I,,
Semua Tentangmu,Vierratale,verse,F,IV,,
Semua Tentangmu,Vierratale,verse,G,V,,
Semua Tentangmu,Vierratale,verse,Am,vi,,
Semua Tentangmu,Vierratale,verse,C,I,,
Semua Tentangmu,Vierratale,verse,F,IV,,
Semua Tentangmu,Vierratale,pre-chorus,G,V,,
Semua Tentangmu,Vierratale,pre-chorus,Am,vi,,
Semua Tentangmu,Vierratale,pre-chorus,F,IV,,
Semua Tentangmu,Vierratale,pre-chorus,G,V,,
Semua Tentangmu,Vierratale,pre-chorus,Am,vi,,
Semua Tentangmu,Vierratale,pre-chorus,F,IV,,
Semua Tentangmu,Vierratale,pre-chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,Am,vi,,
Semua Tentangmu,Vierratale,chorus,Em,iii,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,C,I,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,Am,vi,,
Semua Tentangmu,Vierratale,chorus,Em,iii,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,C,I,,
Semua Tentangmu,Vierratale,bridge,C,I,,
Semua Tentangmu,Vierratale,bridge,F,IV,,
Semua Tentangmu,Vierratale,bridge,Am,vi,,
Semua Tentangmu,Vierratale,bridge,Em,iii,,
Semua Tentangmu,Vierratale,bridge,F,IV,,
Semua Tentangmu,Vierratale,bridge,C,I,,
Semua Tentangmu,Vierratale,bridge,F,IV,,
Semua Tentangmu,Vierratale,bridge,Am,vi,,
Semua Tentangmu,Vierratale,bridge,Em,iii,,
Semua Tentangmu,Vierratale,bridge,F,IV,,
Semua Tentangmu,Vierratale,bridge,G,V,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,Am,vi,,
Semua Tentangmu,Vierratale,chorus,Em,iii,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,C,I,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,Am,vi,,
Semua Tentangmu,Vierratale,chorus,Em,iii,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,C,I,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,Am,vi,,
Semua Tentangmu,Vierratale,chorus,Em,iii,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,C,I,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,Am,vi,,
Semua Tentangmu,Vierratale,chorus,Em,iii,,
Semua Tentangmu,Vierratale,chorus,F,IV,,
Semua Tentangmu,Vierratale,chorus,G,V,,
Semua Tentangmu,Vierratale,chorus,C,I,,
Semua Tentangmu,Vierratale,outro,F,IV,,
Semua Tentangmu,Vierratale,outro,G,V,,
Semua Tentangmu,Vierratale,outro,Am,vi,,
Semua Tentangmu,Vierratale,outro,Em,iii,,
Semua Tentangmu,Vierratale,outro,F,IV,,
Semua Tentangmu,Vierratale,outro,G,V,,
Semua Tentangmu,Vierratale,outro,C,I,,
